Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Product Name,Quantity,Discount,Profit
CA-2015-120516,8/13/2015,8/17/2015,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,5.64,3-ring staple pack,3,0,2.7072
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001718,Office Supplies,Binders,57.582,GBC DocuBind P50 Personal Binding Machine,3,0.7,-44.1462
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004983,Office Supplies,Paper,31.104,Xerox 23,6,0.2,10.8864
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10002396,Furniture,Furnishings,30.192,"DAX Copper Panel Document Frame, 5 x 7 Size",3,0.2,8.3028
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003988,Technology,Phones,43.6,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",5,0.2,4.36
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10002467,Office Supplies,Art,4.768,Dixon Ticonderoga Pencils,2,0.2,0.4172
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10004002,Office Supplies,Binders,10.38,Wilson Jones International Size A4 Ring Binders,2,0.7,-7.612
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10002309,Office Supplies,Binders,13.392,Avery Heavy-Duty EZD  Binder With Locking Rings,8,0.7,-9.8208
CA-2017-136364,7/13/2017,7/17/2017,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10003885,Technology,Phones,39.594,Cisco SPA508G,1,0.4,-7.2589
CA-2017-136364,7/13/2017,7/17/2017,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,91.008,Nu-Dell Executive Frame,9,0.2,19.3392
CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,37.94,Xerox 1887,2,0,18.2112
CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000327,Office Supplies,Paper,42.8,Xerox 1971,10,0,19.26
CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-ST-10004634,Office Supplies,Storage,33.63,"Personal Folder Holder, Ebony",3,0,10.089
CA-2014-149055,11/23/2014,11/28/2014,Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,62.808,Quality Park Security Envelopes,3,0.2,21.1977
CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,OFF-PA-10003228,Office Supplies,Paper,195.64,Xerox 1917,4,0,91.9508
CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,TEC-PH-10004345,Technology,Phones,239.9,Cisco SPA 502G IP Phone,2,0,71.97
CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,380.058,Global Ergonomic Managers Chair,3,0.3,-21.7176
CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,Technology,Copiers,1199.976,Sharp AL-1530CS Digital Copier,4,0.4,179.9964
CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10002813,Furniture,Furnishings,48.576,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",3,0.2,9.7152
CA-2016-111696,5-8-2016,5-10-2016,First Class,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10002751,Office Supplies,Paper,17.94,Xerox 1920,3,0,8.073
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004569,Office Supplies,Paper,18.264,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",3,0.2,6.1641
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002998,Office Supplies,Appliances,34.656,Holmes 99% HEPA Air Purifier,2,0.2,5.6316
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10003287,Office Supplies,Appliances,81.552,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,2,0.2,8.1552
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001370,Office Supplies,Storage,227.136,Sensible Storage WireTech Storage Systems,4,0.2,-42.588
CA-2017-117436,6-8-2017,6/14/2017,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Norwich,Connecticut,6360,East,OFF-BI-10004040,Office Supplies,Binders,10.36,Wilson Jones Impact Binders,2,0,5.0764
CA-2015-140025,4-7-2015,4-11-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002651,Office Supplies,Appliances,463.248,Hoover Upright Vacuum With Dirt Cup,8,0.8,-1181.2824
CA-2015-140025,4-7-2015,4-11-2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002402,Technology,Accessories,383.952,Razer Kraken PRO Over Ear PC and Music Headset,6,0.2,47.994
CA-2016-134222,7-10-2016,7-11-2016,Same Day,NZ-18565,Nick Zandusky,Home Office,United States,Yuma,Arizona,85364,West,OFF-BI-10001658,Office Supplies,Binders,44.856,GBC Standard Therm-A-Bind Covers,6,0.7,-35.8848
CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10000752,Technology,Machines,30.345,Texas Instrument TI-15 Fraction Calculator,7,0.7,-24.276
CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10003817,Furniture,Chairs,127.554,"Global Value Steno Chair, Gray",3,0.3,-9.111
CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10001876,Furniture,Furnishings,77.952,"Computer Room Manger, 14""",3,0.2,15.5904
US-2017-136707,11-12-2017,11/15/2017,First Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10003460,Office Supplies,Binders,14.016,Acco 3-Hole Punch,4,0.2,4.9056
CA-2014-152562,11-1-2014,11-8-2014,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,69.52,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",2,0,19.4656
CA-2014-152562,11-1-2014,11-8-2014,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AR-10001919,Office Supplies,Art,5.64,"OIC #2 Pencils, Medium Soft",3,0,1.6356
CA-2016-152408,5/15/2016,5/21/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002393,Office Supplies,Binders,13.776,Binder Posts,3,0.2,4.4772
CA-2014-120278,11-7-2014,11-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-AP-10001293,Office Supplies,Appliances,245.88,Belkin 8 Outlet Surge Protector,6,0,68.8464
CA-2014-120278,11-7-2014,11-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10004258,Office Supplies,Storage,36.63,Portable Personal File Box,3,0,9.8901
CA-2014-120278,11-7-2014,11-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10002214,Office Supplies,Storage,22.58,X-Rack File for Hanging Folders,2,0,5.8708
CA-2014-120278,11-7-2014,11-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-BI-10004970,Office Supplies,Binders,12.39,"ACCOHIDE 3-Ring Binder, Blue, 1""",3,0,5.8233
CA-2017-167661,10-5-2017,10-10-2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,39.92,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",5,0.2,13.473
CA-2017-167661,10-5-2017,10-10-2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,61.96,Xerox 1951,2,0,27.882
CA-2017-167661,10-5-2017,10-10-2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,19.936,Avery Hole Reinforcements,4,0.2,7.2268
CA-2017-106831,6-1-2017,6-3-2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10003429,Office Supplies,Binders,3.798,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",2,0.7,-2.6586
CA-2017-106831,6-1-2017,6-3-2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10000682,Office Supplies,Paper,27.744,Xerox 1924,6,0.2,10.0572
CA-2017-106831,6-1-2017,6-3-2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,TEC-PH-10001700,Technology,Phones,158.376,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,4,0.4,-34.3148
CA-2017-154123,11/20/2017,11/25/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,Furniture,Furnishings,27.58,9-3/4 Diameter Round Wall Clock,2,0,11.5836
CA-2016-136049,12/23/2016,12/28/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-BI-10001267,Office Supplies,Binders,5.553,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",3,0.7,-4.0722
CA-2017-118402,9/29/2017,10-4-2017,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Office Supplies,Storage,243.92,Carina Media Storage Towers in Natural & Black,5,0.2,-54.882
US-2016-139388,11-7-2016,11-9-2016,First Class,CC-12475,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10004968,Office Supplies,Fasteners,14.96,Rubber Band Ball,4,0,0.2992
US-2014-128685,4-4-2014,4-5-2014,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004140,Office Supplies,Binders,7.184,Avery Non-Stick Binders,2,0.2,2.245
CA-2015-124044,7/23/2015,7/26/2015,Second Class,MS-17830,Melanie Seite,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10003460,Office Supplies,Binders,10.512,Acco 3-Hole Punch,3,0.2,3.6792
CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,TEC-PH-10002115,Technology,Phones,263.96,Plantronics 81402,5,0.2,19.797
CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10003478,Office Supplies,Art,71.632,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",11,0.2,17.908
CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10000475,Office Supplies,Art,9.328,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",1,0.2,0.8162
CA-2014-107818,9-8-2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10003045,Office Supplies,Art,5.88,Prang Colored Pencils,2,0,2.646
CA-2014-107818,9-8-2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,FUR-CH-10000454,Furniture,Chairs,975.92,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",5,0.2,121.99
CA-2014-107818,9-8-2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10000380,Office Supplies,Art,303.84,"Hunt PowerHouse Electric Pencil Sharpener, Blue",8,0,91.152
CA-2014-107818,9-8-2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-ST-10000736,Office Supplies,Storage,485.88,Carina Double Wide Media Storage Towers in Natural & Black,6,0,19.4352
CA-2014-113320,12-12-2014,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004270,Furniture,Furnishings,12.54,"Eldon Image Series Desk Accessories, Burgundy",3,0,4.5144
CA-2014-113320,12-12-2014,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,OFF-ST-10000617,Office Supplies,Storage,8.94,Woodgrain Magazine Files by Perma,3,0,0.6258
CA-2014-113320,12-12-2014,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001706,Furniture,Furnishings,9.24,Longer-Life Soft White Bulbs,3,0,4.4352
CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003364,Office Supplies,Binders,70.008,Binding Machine Supplies,3,0.2,24.5028
CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10001861,Furniture,Furnishings,77.6,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",4,0,38.024
CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004845,Furniture,Furnishings,464.85,"Deflect-o EconoMat Nonstudded, No Bevel Mat",9,0,92.97
CA-2017-136063,12/15/2017,12/19/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,60302,Central,OFF-AR-10000823,Office Supplies,Art,10.192,Newell 307,7,0.2,1.0192
CA-2016-101546,12/18/2016,12/24/2016,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Morristown,New Jersey,7960,East,OFF-BI-10001359,Office Supplies,Binders,1793.98,GBC DocuBind TL300 Electric Binding System,2,0,843.1706
CA-2014-138940,4-11-2014,4/16/2014,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745,Central,TEC-PH-10001835,Technology,Phones,758.352,Jawbone JAMBOX Wireless Bluetooth Speaker,6,0.2,265.4232
CA-2016-125164,11-10-2016,11/14/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001191,Office Supplies,Binders,20.368,Canvas Sectional Post Binders,1,0.2,7.3834
CA-2016-125164,11-10-2016,11/14/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003982,Office Supplies,Binders,49.848,Wilson Jones Century Plastic Molded Ring Binders,3,0.2,16.8237
CA-2017-163531,6/26/2017,6/30/2017,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001425,Technology,Phones,239.97,Mophie Juice Pack Helium for iPhone,3,0,67.1916
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001215,Furniture,Chairs,2404.704,Global Troy Executive Leather Low-Back Tilter,6,0.2,150.294
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001718,Office Supplies,Binders,563.024,GBC DocuBind P50 Personal Binding Machine,11,0.2,190.0206
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000991,Office Supplies,Storage,344.91,Space Solutions HD Industrial Steel Shelving.,3,0,10.3473
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10001613,Office Supplies,Labels,8.64,Avery File Folder Labels,3,0,4.2336
CA-2017-131366,11/24/2017,11/29/2017,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,89.988,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,2,0.4,-14.998
CA-2017-131366,11/24/2017,11/29/2017,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,Office Supplies,Paper,229.544,Xerox 1919,7,0.2,83.2097
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-FA-10000840,Office Supplies,Fasteners,1.824,OIC Thumb-Tacks,2,0.2,0.6156
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10001947,Office Supplies,Appliances,18.32,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,5,0.8,-46.716
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,48.816,Tennsco Commercial Shelving,3,0.2,-11.5938
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001922,Office Supplies,Binders,1.188,Storex Dura Pro Binders,1,0.8,-1.9602
CA-2014-132864,12-2-2014,12-7-2014,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,119.8,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,5,0.2,29.95
US-2014-155817,10-3-2014,10-9-2014,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-ST-10000532,Office Supplies,Storage,61.568,Advantus Rolling Drawer Organizers,2,0.2,4.6176
US-2014-155817,10-3-2014,10-9-2014,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-AR-10002335,Office Supplies,Art,6.192,DIXON Oriole Pencils,3,0.2,0.4644
US-2016-131891,7/29/2016,7/31/2016,First Class,PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503,South,OFF-BI-10000201,Office Supplies,Binders,2.214,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",3,0.7,-1.476
CA-2017-143567,11-2-2017,11-5-2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-EN-10004846,Office Supplies,Envelopes,5.32,Letter or Legal Size Expandable Poly String Tie Envelopes,2,0,2.6068
CA-2017-143567,11-2-2017,11-5-2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,FUR-CH-10000454,Furniture,Chairs,975.92,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",4,0,292.776
CA-2017-143567,11-2-2017,11-5-2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,TEC-AC-10004145,Technology,Accessories,2249.91,Logitech diNovo Edge Keyboard,9,0,517.4793
CA-2017-143567,11-2-2017,11-5-2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10001580,Office Supplies,Storage,59.92,Super Decoflex Portable Personal File,4,0,16.7776
CA-2017-104080,3-8-2017,3/15/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10003876,Office Supplies,Binders,171.2,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",5,0.2,64.2
CA-2017-104080,3-8-2017,3/15/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10001972,Office Supplies,Art,3.36,Newell 323,2,0,0.8736
CA-2014-151379,12/16/2014,12/20/2014,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10000595,Office Supplies,Paper,114.2,Xerox 1929,5,0,52.532
CA-2016-163167,11/28/2016,12-1-2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,FUR-CH-10004477,Furniture,Chairs,182.67,"Global Push Button Manager's Chair, Indigo",3,0,52.9743
CA-2016-163167,11/28/2016,12-1-2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,TEC-AC-10003441,Technology,Accessories,101.7,Kingston Digital DataTraveler 32GB USB 2.0,6,0,6.102
CA-2016-163167,11/28/2016,12-1-2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10004459,Office Supplies,Storage,1126.02,Tennsco Single-Tier Lockers,3,0,56.301
CA-2016-163167,11/28/2016,12-1-2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10003805,Office Supplies,Storage,1263.3,"24 Capacity Maxi Data Binder Racks, Pearl",6,0,315.825
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001246,Office Supplies,Art,8.82,Newell 317,3,0,2.5578
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001295,Office Supplies,Paper,37.94,Computer Printout Paper with Letter-Trim Perforations,2,0,18.2112
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001231,Office Supplies,Art,4.2,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",2,0,1.176
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002743,Office Supplies,Storage,227.28,SAFCO Boltless Steel Shelving,2,0,2.2728
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004327,Office Supplies,Paper,47.9,Xerox 1911,1,0,22.992
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-EN-10004773,Office Supplies,Envelopes,61.96,Staple envelope,2,0,30.3604
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10003470,Office Supplies,Storage,1117.92,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",4,0,55.896
US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,183.372,Global Italian Leather Office Chair,2,0.3,-7.8588
US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10002230,Office Supplies,Paper,7.968,Xerox 1897,2,0.2,2.8884
CA-2016-130484,8/22/2016,8/27/2016,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West,OFF-BI-10000088,Office Supplies,Binders,26.352,GBC Imprintable Covers,8,0.7,-18.4464
CA-2017-120936,12/17/2017,12/21/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001526,Office Supplies,Storage,481.32,Iceberg Mobile Mega Data/Printer Cart,4,0,125.1432
CA-2017-120936,12/17/2017,12/21/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-SU-10002557,Office Supplies,Supplies,13.98,Fiskars Spring-Action Scissors,1,0,3.6348
CA-2017-110884,3-7-2017,3-12-2017,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,25.92,3M Organizer Strips,6,0.2,9.072
CA-2017-110884,3-7-2017,3-12-2017,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003510,Office Supplies,Labels,91.59,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",3,0,42.1314
US-2014-161613,12-1-2014,12-3-2014,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,674.058,Hon 4070 Series Pagoda Round Back Stacking Chairs,3,0.3,-19.2588
US-2014-146353,10/14/2014,10/16/2014,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,OFF-BI-10003476,Office Supplies,Binders,22.92,Avery Metallic Poly Binders,4,0,11.0016
US-2014-146353,10/14/2014,10/16/2014,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,OFF-ST-10001469,Office Supplies,Storage,269.9,Fellowes Bankers Box Recycled Super Stor/Drawer,5,0,16.194
CA-2014-133809,11/18/2014,11/23/2014,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10001757,Office Supplies,Binders,11.808,Pressboard Hanging Data Binders for Unburst Sheets,8,0.7,-8.6592
CA-2014-133809,11/18/2014,11/23/2014,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,TEC-PH-10004875,Technology,Phones,9.588,PNY Rapid USB Car Charger - Black,2,0.4,-2.0774
